,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
572,F0AIy00mTUY,Uma Mulher Lava os Pés  de Jesus - Língua de Sinais de Moçambique - KGH - Intro,"Uma Mulher Lava os Pés  de Jesus - Lucas 7.36-50
Língua de Sinais de Moçambique - Conheça a Deus como história 20",PT2M24S,0:2:24,144.0
573,B7KHIbzB8es,Uma Mulher Lava os Pés  de Jesus - Língua de Sinais de Moçambique - KGH - Tema,"Uma Mulher Lava os Pés  de Jesus - Lucas 7.36-50
Língua de Sinais de Moçambique - Conheça a Deus como história 20",PT18S,0:0:18,18.0
574,E4jSWN2RpqA,"Jesus Chama Mateus, o cobrador de impostos - Língua de Sinais de Moçambique - KGH - Diálogo","Jesus Chama Mateus, o cobrador de impostos - Marcos 2.13-17
Língua de Sinais de Moçambique - Conheça a Deus como história 19",PT3M47S,0:3:47,227.0
575,FqOXg7Khurg,"Jesus Chama Mateus, o cobrador de impostos - Língua de Sinais de Moçambique - KGH - História","Jesus Chama Mateus, o cobrador de impostos - Marcos 2.13-17
Língua de Sinais de Moçambique - Conheça a Deus como história 19",PT3M4S,0:3:4,184.0
576,oJkDiFf8ZXg,"Jesus Chama Mateus, o cobrador de impostos - Língua de Sinais de Moçambique - Mais Inform","Jesus Chama Mateus, o cobrador de impostos - Marcos 2.13-17
Língua de Sinais de Moçambique - Conheça a Deus como história 19",PT2M20S,0:2:20,140.0
577,pioTSYNGtTU,"Jesus Chama Mateus, o cobrador de impostos - Língua de Sinais de Moçambique - KGH - Intro","Jesus Chama Mateus, o cobrador de impostos - Marcos 2.13-17
Língua de Sinais de Moçambique - Conheça a Deus como história 19",PT3M3S,0:3:3,183.0
578,GX2iZnE8VeY,"Jesus Chama Mateus, o cobrador de impostos - Língua de Sinais de Moçambique - KGH - Tema","Jesus Chama Mateus, o cobrador de impostos - Marcos 2.13-17
Língua de Sinais de Moçambique - Conheça a Deus como história 19",PT16S,0:0:16,16.0
579,38X1rHBtMCk,Jesus Cura um Homem Paralitico - Língua de Sinais de Moçambique - KGH - Diálogo,"Jesus Cura um Homem Paralitico - Marcos 2.1-12
Língua de Sinais de Moçambique - Conheça a Deus como história 18",PT5M31S,0:5:31,331.0
580,Jc_WKW7vlig,Jesus Cura um Homem Paralitico - Língua de Sinais de Moçambique - KGH - História,"Jesus Cura um Homem Paralitico - Marcos 2.1-12
Língua de Sinais de Moçambique - Conheça a Deus como história 18",PT4M,0:4:0,240.0
581,QuAFEZL0Ky8,Jesus Cura um Homem Paralitico - Língua de Sinais de Moçambique - KGH - Mais Inform,"Jesus Cura um Homem Paralitico - Marcos 2.1-12
Língua de Sinais de Moçambique - Conheça a Deus como história 18",PT2M17S,0:2:17,137.0
582,lr_ZgXjn0nE,Jesus Cura um Homem Paralitico - Língua de Sinais de Moçambique - KGH - Intro,"Jesus Cura um Homem Paralitico - Marcos 2.1-12
Língua de Sinais de Moçambique - Conheça a Deus como história 18",PT3M9S,0:3:9,189.0
583,iA7mTa4RPVQ,Jesus Cura um Homem Paralitico - Língua de Sinais de Moçambique - KGH - Tema,"Jesus Cura um Homem Paralitico - Marcos 2.1-12
Língua de Sinais de Moçambique - Conheça a Deus como história 18",PT20S,0:0:20,20.0
584,CR56dm-nYkc,A Mulher Samaritana - Língua de Sinais de Moçambique - KGH - História,"A Mulher Samaritana - João 4.1-42
Língua de Sinais de Moçambique - Conheça a Deus como história 17",PT9M29S,0:9:29,569.0
585,AXnmZhaQ7BA,A Mulher Samaritana - Língua de Sinais de Moçambique - KGH - Mais Inform,"A Mulher Samaritana - João 4.1-42
Língua de Sinais de Moçambique - Conheça a Deus como história 17",PT7M1S,0:7:1,421.0
586,NsFcnS5H17M,A Mulher Samaritana - Língua de Sinais de Moçambique - KGH - Diálogo,"A Mulher Samaritana - João 4.1-42
Língua de Sinais de Moçambique - Conheça a Deus como história 17",PT6M20S,0:6:20,380.0
587,4p9uoudV7N4,A Mulher Samaritana - Língua de Sinais de Moçambique - KGH - Intro,"A Mulher Samaritana - João 4.1-42
Língua de Sinais de Moçambique - Conheça a Deus como história 17",PT5M47S,0:5:47,347.0
588,Y3AqjOUs9hk,A Mulher Samaritana - Língua de Sinais de Moçambique - KGH - Tema,"A Mulher Samaritana - João 4.1-42
Língua de Sinais de Moçambique - Conheça a Deus como história 17",PT15S,0:0:15,15.0
589,YzhHDM5hDXY,Nicodemos Encontra Jesus - Língua de Sinais de Moçambique - KGH - Diálogo,"Nicodemos Encontra Jesus - João 3.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 16",PT6M54S,0:6:54,414.0
590,WjV0oJ_vb0c,Nicodemos Encontra Jesus - Língua de Sinais de Moçambique - KGH - História,"Nicodemos Encontra Jesus - João 3.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 16",PT4M47S,0:4:47,287.0
591,UHyX5yQr5xY,Nicodemos Encontra Jesus - Língua de Sinais de Moçambique - KGH - Mais Inform,"Nicodemos Encontra Jesus - João 3.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 16",PT2M30S,0:2:30,150.0
592,BwhVJdf6Ih0,Nicodemos Encontra Jesus - Língua de Sinais de Moçambique - KGH - Intro,"Nicodemos Encontra Jesus - João 3.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 16",PT2M29S,0:2:29,149.0
593,YuEQnREqWRI,Nicodemos Encontra Jesus - Língua de Sinais de Moçambique - KGH - Tema,"Nicodemos Encontra Jesus - João 3.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 16",PT13S,0:0:13,13.0
594,WO2d6cr-fa8,Jesus - O Cordeiro de Deus - Língua de Sinais de Moçambique - KGH - Diálogo,"Jesus - O Cordeiro de Deus - João 1.29-34
Língua de Sinais de Moçambique - Conheça a Deus como história 15",PT6M21S,0:6:21,381.0
595,vQCDyTm837Q,Jesus - O Cordeiro de Deus - Língua de Sinais de Moçambique - KGH - História,"Jesus - O Cordeiro de Deus - João 1.29-34
Língua de Sinais de Moçambique - Conheça a Deus como história 15",PT2M7S,0:2:7,127.0
596,Akc1V1rKf5Y,Jesus - O Cordeiro de Deus - Língua de Sinais de Moçambique - KGH - Mais Inform,"Jesus - O Cordeiro de Deus - João 1.29-34
Língua de Sinais de Moçambique - Conheça a Deus como história 15",PT1M32S,0:1:32,92.0
597,YIKO-ordKb4,Jesus - O Cordeiro de Deus - Língua de Sinais de Moçambique - KGH - Intro,"Jesus - O Cordeiro de Deus - João 1.29-34
Língua de Sinais de Moçambique - Conheça a Deus como história 15",PT2M8S,0:2:8,128.0
598,Wl0k1R0e8lI,Jesus - O Cordeiro de Deus - Língua de Sinais de Moçambique - KGH - Tema,"Jesus - O Cordeiro de Deus - João 1.29-34
Língua de Sinais de Moçambique - Conheça a Deus como história 15",PT15S,0:0:15,15.0
599,V90sC4AbrsA,João Batista Batiza Jesus - Língua de Sinais de Moçambique - KGH - Mais Inform,"João Batista Batiza Jesus - Mateus 3.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 14",PT9M43S,0:9:43,583.0
600,y32v9O0gMxk,João Batista Batiza Jesus - Língua de Sinais de Moçambique - KGH - Diálogo,"João Batista Batiza Jesus - Mateus 3.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 14",PT10M41S,0:10:41,641.0
601,7_v-mem4mDI,João Batista Batiza Jesus - Língua de Sinais de Moçambique - KGH - História,"João Batista Batiza Jesus - Mateus 3.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 14",PT6M36S,0:6:36,396.0
602,jytLdMOUii0,João Batista Batiza Jesus - Língua de Sinais de Moçambique - KGH - Intro,"João Batista Batiza Jesus - Mateus 3.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 14",PT5M44S,0:5:44,344.0
603,AWKlNS_gwMQ,João Batista Batiza Jesus - Língua de Sinais de Moçambique - KGH - Tema,"João Batista Batiza Jesus - Mateus 3.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 14",PT18S,0:0:18,18.0
604,C2RFM-3KguI,O Nascimento de Jesus - Língua de Sinais de Moçambique - KGH - História,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 13",PT12M37S,0:12:37,757.0
605,OmNqYX6LXck,O Nascimento de Jesus - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 13",PT10M4S,0:10:4,604.0
606,QDhndSQlXAY,O Nascimento de Jesus - Língua de Sinais de Moçambique - KGH - Intro,"O Nascimento de Jesus - Mateus 1.18-25; Lucas 1.26-56, 2.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 13",PT4M39S,0:4:39,279.0
607,SHvceaCwBKo,O Nascimento de Jesus - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 13",PT3M2S,0:3:2,182.0
608,rjLd_ckX2Fo,O Nascimento de Jesus - Língua de Sinais de Moçambique - KGH - Tema,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 13",PT15S,0:0:15,15.0
609,i7B-xxJAeqk,Deus Promete um Salvador - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 12",PT8M30S,0:8:30,510.0
610,Oofw2ha7zkE,Deus Promete um Salvador - Língua de Sinais de Moçambique - KGH - Intro,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 12",PT6M53S,0:6:53,413.0
611,oRTQYnp6_h4,Deus Promete um Salvador - Língua de Sinais de Moçambique - KGH - História,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 12",PT5M31S,0:5:31,331.0
612,ukGwblK5dfs,Deus Promete um Salvador - Língua de Sinais de Moçambique - KGH - Tema,"Deus Promete um Salvador - Miquéias 1.1, 5.2; Isaías 7.14, 53.2-12
Língua de Sinais de Moçambique - Conheça a Deus como história 12",PT17S,0:0:17,17.0
613,LCf-zN278rs,Davi e Bate-Seba - Língua de Sinais de Moçambique - KGH - História,"Davi e Bate-Seba - 2 Samuel 11.1-27, 12.1-25
Língua de Sinais de Moçambique - Conheça a Deus como história 11",PT20M28S,0:20:28,1228.0
614,hAm9Kd6XHS0,Davi e Bate-Seba - Língua de Sinais de Moçambique - KGH - Diálogo,"Davi e Bate-Seba - 2 Samuel 11.1-27, 12.1-25
Língua de Sinais de Moçambique - Conheça a Deus como história 11",PT10M27S,0:10:27,627.0
615,8UxgYo5K87M,Davi e Bate-Seba - Língua de Sinais de Moçambique - KGH - Mais Inform,"Davi e Bate-Seba - 2 Samuel 11.1-27, 12.1-25
Língua de Sinais de Moçambique - Conheça a Deus como história 11",PT6M34S,0:6:34,394.0
616,PeYLhIPFZsw,Davi e Bate-Seba - Língua de Sinais de Moçambique - KGH - Intro,"Davi e Bate-Seba - 2 Samuel 11.1-27, 12.1-25
Língua de Sinais de Moçambique - Conheça a Deus como história 11",PT3M56S,0:3:56,236.0
617,xMCucbyC-T4,Davi e Bate-Seba - Língua de Sinais de Moçambique - KGH - Tema,"Davi e Bate-Seba - 2 Samuel 11.1-27, 12.1-25
Língua de Sinais de Moçambique - Conheça a Deus como história 11",PT18S,0:0:18,18.0
618,l9ho6e7OQgE,Os Dez Mandamentos - Língua de Sinais de Moçambique - KGH - História,"Os Dez Mandamentos - Êxodo 19.1-25, 20.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 10",PT13M13S,0:13:13,793.0
619,rtQ_iBSFAgA,Os Dez Mandamentos - Língua de Sinais de Moçambique - KGH - Mais Inform,"Os Dez Mandamentos - Êxodo 19.1-25, 20.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 10",PT7M53S,0:7:53,473.0
620,KZwOnkvKQx4,Os Dez Mandamentos - Língua de Sinais de Moçambique - KGH - Diálogo,"Os Dez Mandamentos - Êxodo 19.1-25, 20.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 10",PT6M42S,0:6:42,402.0
621,2TEUYsGSt64,Os Dez Mandamentos - Língua de Sinais de Moçambique - KGH - Intro,"Os Dez Mandamentos - Êxodo 19.1-25, 20.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 10",PT2M49S,0:2:49,169.0
622,7LH9KzKh1R0,Os Dez Mandamentos - Língua de Sinais de Moçambique - KGH - Tema,"Os Dez Mandamentos - Êxodo 19.1-25, 20.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 10",PT17S,0:0:17,17.0
623,sJkmDywruVw,Deus Salva os Israelitas do Egito - Língua de Sinais de Moçambique - KGH - História,"Deus Salva os Israelitas do Egito - Êxodo 12.1-40
Língua de Sinais de Moçambique - Conheça a Deus como história 9",PT10M43S,0:10:43,643.0
624,jUK26NmS1yU,Deus Salva os Israelitas do Egito - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Salva os Israelitas do Egito - Êxodo 12.1-40
Língua de Sinais de Moçambique - Conheça a Deus como história 9",PT6M29S,0:6:29,389.0
625,WFHwKay9oYs,Deus Salva os Israelitas do Egito - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Salva os Israelitas do Egito - Êxodo 12.1-40
Língua de Sinais de Moçambique - Conheça a Deus como história 9",PT2M41S,0:2:41,161.0
626,AGMjMzlkBu8,Deus Salva os Israelitas do Egito - Língua de Sinais de Moçambique - Intro,"Deus Salva os Israelitas do Egito - Êxodo 12.1-40
Língua de Sinais de Moçambique - Conheça a Deus como história 9",PT1M14S,0:1:14,74.0
627,Xjmomcl8yRE,Deus Salva os Israelitas do Egito - Língua de Sinais de Moçambique - KGH - Tema,"Deus Salva os Israelitas do Egito - Êxodo 12.1-40
Língua de Sinais de Moçambique - Conheça a Deus como história 9",PT21S,0:0:21,21.0
628,pIqXNLHGJF0,Deus Chama Moisés - Língua de Sinais de Moçambique - KGH - História,"Deus Chama Moisés - Êxodo 3.1-22, 4.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 8",PT13M11S,0:13:11,791.0
629,XUr9MenRQzA,Deus Chama Moisés - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Chama Moisés - Êxodo 3.1-22, 4.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 8",PT9M19S,0:9:19,559.0
630,S3zBokHdszo,Deus Chama Moisés - Língua de Sinais de Moçambique - KGH - Intro,"Deus Chama Moisés - Êxodo 3.1-22, 4.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 8",PT4M32S,0:4:32,272.0
631,i82oYXWILVo,Deus Chama Moisés - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Chama Moisés - Êxodo 3.1-22, 4.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 8",PT47S,0:0:47,47.0
632,IgbExrnmxXg,Deus Chama Moisés - Língua de Sinais de Moçambique - KGH - Tema,"Deus Chama Moisés - Êxodo 3.1-22, 4.1-20
Língua de Sinais de Moçambique - Conheça a Deus como história 8",PT17S,0:0:17,17.0
633,pCwt5OyUHMQ,Deus Testa Abraão - Língua de Sinais de Moçambique - KGH - História,"Deus Testa Abraão - Gênesis 22.1-19
Língua de Sinais de Moçambique - Conheça a Deus como história 7",PT9M14S,0:9:14,554.0
634,BLOhSeLsaB8,Deus Testa Abraão - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Testa Abraão - Gênesis 22.1-19
Língua de Sinais de Moçambique - Conheça a Deus como história 7",PT6M27S,0:6:27,387.0
635,Xebi0GPWkuo,Deus Testa Abraão - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Testa Abraão - Gênesis 22.1-19
Língua de Sinais de Moçambique - Conheça a Deus como história 7",PT4M10S,0:4:10,250.0
636,woO6qrsY65c,Deus Testa Abraão - Língua de Sinais de Moçambique - KGH - Intro,"Deus Testa Abraão - Gênesis 22.1-19
Língua de Sinais de Moçambique - Conheça a Deus como história 7",PT3M55S,0:3:55,235.0
637,_l1XinE2eY0,Deus Testa Abraão - Língua de Sinais de Moçambique - KGH - Tema,"Deus Testa Abraão - Gênesis 22.1-19
Língua de Sinais de Moçambique - Conheça a Deus como história 7",PT13S,0:0:13,13.0
638,YcT2g6tI49Y,Deus Chama Abrão - Língua de Sinais de Moçambique - KGH - História,"Deus Chama Abrão - Gênesis 12.1-12, 13.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 6",PT13M46S,0:13:46,826.0
639,Lq3ZrVlAOiA,Deus Chama Abrão - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Chama Abrão - Gênesis 12.1-12, 13.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 6",PT8M29S,0:8:29,509.0
640,XJpqXh0R8Tw,Deus Chama Abrão - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Chama Abrão - Gênesis 12.1-12, 13.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 6",PT5M15S,0:5:15,315.0
641,xMQkMb6NwMg,Deus Chama Abrão - Língua de Sinais de Moçambique - KGH - Intro,"Deus Chama Abrão - Gênesis 12.1-12, 13.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 6",PT2M7S,0:2:7,127.0
642,haP0ivAyukM,Deus Chama Abrão - Língua de Sinais de Moçambique - KGH - Tema,"Deus Chama Abrão - Gênesis 12.1-12, 13.1-18
Língua de Sinais de Moçambique - Conheça a Deus como história 6",PT19S,0:0:19,19.0
643,emuWgB1UMXc,Noé e o Dilúvio - Língua de Sinais de Moçambique - KGH - História,"Noé e o Dilúvio - Gênesis 6.1-22, 7.1-24, 8.1-22, 9.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 5",PT18M2S,0:18:2,1082.0
644,L5mTgj9MeEg,Noé e o Dilúvio - Língua de Sinais de Moçambique - KGH - Diálogo,"Noé e o Dilúvio - Gênesis 6.1-22, 7.1-24, 8.1-22, 9.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 5",PT7M56S,0:7:56,476.0
645,Cz_TxTUqxxs,Noé e o Dilúvio - Língua de Sinais de Moçambique - KGH - Mais Inform,"Noé e o Dilúvio - Gênesis 6.1-22, 7.1-24, 8.1-22, 9.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 5",PT5M39S,0:5:39,339.0
646,G7hMA4w6CTQ,Noé e o Dilúvio - Língua de Sinais de Moçambique - KGH - Intro,"Noé e o Dilúvio - Gênesis 6.1-22, 7.1-24, 8.1-22, 9.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 5",PT1M54S,0:1:54,114.0
647,9izO9VNzLSs,Noé e o Dilúvio - Língua de Sinais de Moçambique - KGH - Tema,"Noé e o Dilúvio - Gênesis 6.1-22, 7.1-24, 8.1-22, 9.1-17
Língua de Sinais de Moçambique - Conheça a Deus como história 5",PT18S,0:0:18,18.0
648,n5gPzY44D7w,Caim e Abel - Língua de Sinais de Moçambique - KGH - Diálogo,"Caim e Abel - Gênesis 4.1-17, 25-26
Língua de Sinais de Moçambique - Conheça a Deus como história 4",PT10M5S,0:10:5,605.0
649,KH8AQ3oK51w,Caim e Abel - Língua de Sinais de Moçambique - KGH - História,"Caim e Abel - Gênesis 4.1-17, 25-26
Língua de Sinais de Moçambique - Conheça a Deus como história 4",PT7M19S,0:7:19,439.0
650,glug_VLjzec,Caim e Abel - Língua de Sinais de Moçambique - KGH - Mais Inform,"Caim e Abel - Gênesis 4.1-17, 25-26
Língua de Sinais de Moçambique - Conheça a Deus como história 4",PT59S,0:0:59,59.0
651,0p8HhOpHxVk,Caim e Abel - Língua de Sinais de Moçambique - KGH - Intro,"Caim e Abel - Gênesis 4.1-17, 25-26
Língua de Sinais de Moçambique - Conheça a Deus como história 4",PT1M9S,0:1:9,69.0
652,ZEqkarC1JUE,Caim e Abel - Língua de Sinais de Moçambique - KGH - Tema,"Caim e Abel - Gênesis 4.1-17, 25-26
Língua de Sinais de Moçambique - Conheça a Deus como história 4",PT14S,0:0:14,14.0
653,sinq82J_dh8,O Homem e a Mulher Desobedecem a Deus - Língua de Sinais de Moçambique - KGH - Diálogo,"O Homem e a Mulher Desobedecem a Deus - Gênesis 3.1-24
Língua de Sinais de Moçambique - Conheça a Deus como história 3",PT9M45S,0:9:45,585.0
654,db2QoRRWjEQ,O Homem e a Mulher Desobedecem a Deus - Língua de Sinais de Moçambique - KGH - História,"O Homem e a Mulher Desobedecem a Deus - Gênesis 3.1-24
Língua de Sinais de Moçambique - Conheça a Deus como história 3",PT7M43S,0:7:43,463.0
655,bknY9CEIsIo,O Homem e a Mulher Desobedecem a Deus - Língua de Sinais de Moçambique - KGH - Mais Inform,"O Homem e a Mulher Desobedecem a Deus - Gênesis 3.1-24
Língua de Sinais de Moçambique - Conheça a Deus como história 3",PT2M28S,0:2:28,148.0
656,f7C1g9EoMtg,O Homem e a Mulher Desobedecem a Deus - Língua de Sinais de Moçambique - KGH - Intro,"O Homem e a Mulher Desobedecem a Deus - Gênesis 3.1-24
Língua de Sinais de Moçambique - Conheça a Deus como história 3",PT2M34S,0:2:34,154.0
657,dMDswIFXrx0,O Homem e a Mulher Desobedecem a Deus - Língua de Sinais de Moçambique - KGH - Tema,"O Homem e a Mulher Desobedecem a Deus - Gênesis 3.1-24
Língua de Sinais de Moçambique - Conheça a Deus como história 3",PT14S,0:0:14,14.0
658,qYQANax_RvQ,Deus Fez o Homem e a Mulher - Língua de Sinais de Moçambique - KGH - Diálogo,"Deus Fez o Homem e a Mulher - Gênesis 2.7-25
Língua de Sinais de Moçambique - Conheça a Deus como história 2",PT6M28S,0:6:28,388.0
659,qlkAOcN10nU,Deus Fez o Homem e a Mulher - Língua de Sinais de Moçambique - KGH - História,"Deus Fez o Homem e a Mulher - Gênesis 2.7-25
Língua de Sinais de Moçambique - Conheça a Deus como história 2",PT5M25S,0:5:25,325.0
660,twThNmNLr_0,Deus Fez o Homem e a Mulher - Língua de Sinais de Moçambique - KGH - Mais Inform,"Deus Fez o Homem e a Mulher - Gênesis 2.7-25
Língua de Sinais de Moçambique - Conheça a Deus como história 2",PT2M55S,0:2:55,175.0
661,-uA-bQWsoI4,Deus Fez o Homem e a Mulher - Língua de Sinais de Moçambique - KGH - Intro,"Deus Fez o Homem e a Mulher - Gênesis 2.7-25
Língua de Sinais de Moçambique - Conheça a Deus como história 2",PT2M4S,0:2:4,124.0
662,MOkLnssYZn0,Deus Fez o Homem e a Mulher - Língua de Sinais de Moçambique - KGH - Tema,"Deus Fez o Homem e a Mulher - Gênesis 2.7-25
Língua de Sinais de Moçambique - Conheça a Deus como história 2",PT15S,0:0:15,15.0
663,yOPUMedInPk,A Criação - Língua de Sinais de Moçambique - KGH - História,"A Criação - Gênesis 1.1-31, 2.1-3
Língua de Sinais de Moçambique - Conheça a Deus como história 1",PT9M30S,0:9:30,570.0
664,665BuxaGPOE,A Criação - Língua de Sinais de Moçambique - KGH - Diálogo,"A Criação - Gênesis 1.1-31, 2.1-3
Língua de Sinais de Moçambique - Conheça a Deus como história 1",PT8M46S,0:8:46,526.0
665,dIu4WbflgrU,A Criação - Língua de Sinais de Moçambique - KGH - Mais Inform,"A Criação - Gênesis 1.1-31, 2.1-3
Língua de Sinais de Moçambique - Conheça a Deus como história 1",PT1M50S,0:1:50,110.0
666,oQUqunbuERk,A Criação - Língua de Sinais de Moçambique - KGH - Intro,"A Criação - Gênesis 1.1-31, 2.1-3
Língua de Sinais de Moçambique - Conheça a Deus como história 1",PT1M33S,0:1:33,93.0
667,sMR7E9BCVwA,A Criação - Língua de Sinais de Moçambique - KGH - Tema,"A Criação - Gênesis 1.1-31, 2.1-3
Língua de Sinais de Moçambique - Conheça a Deus como história 1",PT19S,0:0:19,19.0
668,Ek4QLetR1NQ,Biblia Linha Temporal - Língua de Sinais de Moçambique - KGH,"Biblia Linha Temporal
Língua de Sinais de Moçambique - Conheça a Deus como história 0",PT18M7S,0:18:7,1087.0
