,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
294,kemBgnDKArI,Nicodemus Meets Jesus - South Sudan Sign Language - FGH - Dialogue,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Follow God How Story 43",PT8M6S,0:8:6,486.0
295,V1wmL5EwjPw,Nicodemus Meets Jesus - South Sudan Sign Language - FGH - Story,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Follow God How Story 43",PT6M1S,0:6:1,361.0
296,pON5lH5wo0E,Nicodemus Meets Jesus - South Sudan Sign Language - FGH - More Info,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Follow God How Story 43",PT2M21S,0:2:21,141.0
297,upDgZX5CXAw,Nicodemus Meets Jesus - South Sudan Sign Language - FGH - Intro,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Follow God How Story 43",PT3M21S,0:3:21,201.0
298,pTW6SEVsuL0,Nicodemus Meets Jesus - South Sudan Sign Language - FGH - Topic,"Nicodemus Meets Jesus: John 3:1-18
South Sudan Sign Language - Follow God How Story 43",PT15S,0:0:15,15.0
299,MVdkvK3jsVk,Jesus Goes to the Temple - South Sudan Sign Language - FGH - Dialogue,"Jesus Goes to the Temple: John 2:13-21
South Sudan Sign Language - Follow God How Story 42",PT6M48S,0:6:48,408.0
300,jQ4hx59jUEw,Jesus Goes to the Temple - South Sudan Sign Language - FGH - More Info,"Jesus Goes to the Temple: John 2:13-21
South Sudan Sign Language - Follow God How Story 42",PT4M41S,0:4:41,281.0
301,03X6TLBB3ks,Jesus Goes to the Temple - South Sudan Sign Language - FGH - Story,"Jesus Goes to the Temple: John 2:13-21
South Sudan Sign Language - Follow God How Story 42",PT4M28S,0:4:28,268.0
302,BlhWphfghyA,Jesus Goes to the Temple - South Sudan Sign Language - FGH - Intro,"Jesus Goes to the Temple: John 2:13-21
South Sudan Sign Language - Follow God How Story 42",PT4M4S,0:4:4,244.0
303,x-1OA4Eiybw,Jesus Goes to the Temple - South Sudan Sign Language - FGH - Topic,"Jesus Goes to the Temple: John 2:13-21
South Sudan Sign Language - Follow God How Story 42",PT14S,0:0:14,14.0
304,Hj98U2ekg-4,Jesus God's Lamb - South Sudan Sign Language - FGH - Dialogue,"Jesus God's Lamb: John 1:29-34
South Sudan Sign Language - Follow God How Story 41",PT16M5S,0:16:5,965.0
305,mgNkxQD5Xok,Jesus God's Lamb - South Sudan Sign Language - FGH - More Info,"Jesus God's Lamb: John 1:29-34
South Sudan Sign Language - Follow God How Story 41",PT2M58S,0:2:58,178.0
306,xQYo1Yg3Ceo,Jesus God's Lamb - South Sudan Sign Language - FGH - Story,"Jesus God's Lamb: John 1:29-34
South Sudan Sign Language - Follow God How Story 41",PT2M20S,0:2:20,140.0
307,FNYGevLPR6I,Jesus God's Lamb - South Sudan Sign Language - FGH - Intro,"Jesus God's Lamb: John 1:29-34
South Sudan Sign Language - Follow God How Story 41",PT4M48S,0:4:48,288.0
308,vCkXD6DcMik,Jesus God's Lamb - South Sudan Sign Language - FGH - Topic,"Jesus God's Lamb: John 1:29-34
South Sudan Sign Language - Follow God How Story 41",PT22S,0:0:22,22.0
309,iJaSbeumV3o,The Devil Tempts Jesus - South Sudan Sign Language - FGH - Story,"The Devil Tempts Jesus: Matthew 4:1-11
South Sudan Sign Language - Follow God How Story 40",PT3M49S,0:3:49,229.0
310,JBKio7nXSGY,The Devil Tempts Jesus - South Sudan Sign Language - FGH - Dialogue,"The Devil Tempts Jesus: Matthew 4:1-11
South Sudan Sign Language - Follow God How Story 40",PT2M15S,0:2:15,135.0
311,xKWGKK2eKv0,The Devil Tempts Jesus - South Sudan Sign Language - FGH - Intro,"The Devil Tempts Jesus: Matthew 4:1-11
South Sudan Sign Language - Follow God How Story 40",PT2M43S,0:2:43,163.0
312,qrIbD38iP3M,The Devil Tempts Jesus - South Sudan Sign Language - FGH - Topic,"The Devil Tempts Jesus: Matthew 4:1-11
South Sudan Sign Language - Follow God How Story 40",PT12S,0:0:12,12.0
313,tIk-W975JaA,John the Baptist Baptizes Jesus - South Sudan Sign Language - FGH - Dialogue,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Follow God How Story 39",PT27M39S,0:27:39,1659.0
314,Nkt_QVHIxTk,John the Baptist Baptizes Jesus - South Sudan Sign Language - FGH - More Info,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Follow God How Story 39",PT16M31S,0:16:31,991.0
315,I4ashCr1ppE,John the Baptist Baptizes Jesus - South Sudan Sign Language - FGH - Story,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Follow God How Story 39",PT9M45S,0:9:45,585.0
316,HGOjL7NjzIg,John the Baptist Baptizes Jesus - South Sudan Sign Language - FGH - Intro,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Follow God How Story 39",PT9M3S,0:9:3,543.0
317,WV7HY8HIezw,John the Baptist Baptizes Jesus - South Sudan Sign Language - FGH - Topic,"John the Baptist Baptizes Jesus: Matthew 3:1-17
South Sudan Sign Language - Follow God How Story 39",PT27S,0:0:27,27.0
318,jei4tTrWEUw,Jesus is Born - South Sudan Sign Language - FGH - Dialogue,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Follow God How Story 38",PT25M7S,0:25:7,1507.0
319,1PWg71WvsEc,Jesus is Born - South Sudan Sign Language - FGH - Story,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Follow God How Story 38",PT12M59S,0:12:59,779.0
320,Wi62nf8_C3s,Jesus is Born - South Sudan Sign Language - FGH - Intro,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Follow God How Story 38",PT4M1S,0:4:1,241.0
321,noI3kBOHzNY,Jesus is Born - South Sudan Sign Language - FGH - More Info,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Follow God How Story 38",PT4M14S,0:4:14,254.0
322,ufzBry3AE2A,Jesus is Born - South Sudan Sign Language - FGH - Topic,"Jesus is Born: Luke 1:26-56, Matthew 1:18-25, Luke 2:1-20
South Sudan Sign Language - Follow God How Story 38",PT13S,0:0:13,13.0
323,cgqFJkKGlLc,Daniel Thrown into the Lion's Den - South Sudan Sign Language - FGH - Story,"Daniel Thrown into the Lion's Den: Daniel 6:1-28
South Sudan Sign Language - Follow God How Story 37",PT20M41S,0:20:41,1241.0
324,-vnCJx5mYx0,Daniel Thrown into the Lion's Den - South Sudan Sign Language - FGH - Dialogue,"Daniel Thrown into the Lion's Den: Daniel 6:1-28
South Sudan Sign Language - Follow God How Story 37",PT2M32S,0:2:32,152.0
325,yBcR3QhDFTQ,Daniel Thrown into the Lion's Den - South Sudan Sign Language - FGH - Intro,"Daniel Thrown into the Lion's Den: Daniel 6:1-28
South Sudan Sign Language - Follow God How Story 37",PT3M57S,0:3:57,237.0
326,rq8XI6FGV_c,Daniel Thrown into the Lion's Den - South Sudan Sign Language - FGH - More Info,"Daniel Thrown into the Lion's Den: Daniel 6:1-28
South Sudan Sign Language - Follow God How Story 37",PT2M29S,0:2:29,149.0
327,3F6z6ITIlu4,Daniel Thrown into the Lion's Den - South Sudan Sign Language - FGH - Topic,"Daniel Thrown into the Lion's Den: Daniel 6:1-28
South Sudan Sign Language - Follow God How Story 37",PT16S,0:0:16,16.0
328,Sbd6pCvw8B4,Three Men Refuse to Worship the Tall Gold Statue - South Sudan Sign Language - FGH - Story,"Three Men Refuse to Worship the Tall Gold Statue: Daniel 3
South Sudan Sign Language - Follow God How Story 36",PT17M18S,0:17:18,1038.0
329,xswe2oOREJ8,Three Men Refuse to Worship the Tall Gold Statue - South Sudan Sign Language - FGH - Dialogue,"Three Men Refuse to Worship the Tall Gold Statue: Daniel 3
South Sudan Sign Language - Follow God How Story 36",PT6M8S,0:6:8,368.0
330,CqE8icJmNKc,Three Men Refuse to Worship the Tall Gold Statue - South Sudan Sign Language - FGH - Intro,"Three Men Refuse to Worship the Tall Gold Statue: Daniel 3
South Sudan Sign Language - Follow God How Story 36",PT4M19S,0:4:19,259.0
331,6xf1njYP16g,Three Men Refuse to Worship the Tall Gold Statue - South Sudan Sign Language - FGH - More Info,"Three Men Refuse to Worship the Tall Gold Statue: Daniel 3
South Sudan Sign Language - Follow God How Story 36",PT3M7S,0:3:7,187.0
332,CoVl-VhBxMQ,Three Men Refuse to Worship the Tall Gold Statue - South Sudan Sign Language - FGH - Topic,"Three Men Refuse to Worship the Tall Gold Statue: Daniel 3
South Sudan Sign Language - Follow God How Story 36",PT18S,0:0:18,18.0
333,6pEfXLvtv_A,God Promises a Saviour - South Sudan Sign Language - FGH - More Info,"God Promises a Saviour: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Follow God How Story 35",PT14M48S,0:14:48,888.0
334,fkOUyNf82TU,God Promises a Saviour - South Sudan Sign Language - FGH - Story,"God Promises a Saviour: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Follow God How Story 35",PT5M42S,0:5:42,342.0
335,CUex8d84qjQ,God Promises a Saviour - South Sudan Sign Language - FGH - Intro,"God Promises a Saviour: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Follow God How Story 35",PT14M2S,0:14:2,842.0
336,3hzaavaFwoU,God Promises a Saviour - South Sudan Sign Language - FGH - Topic,"God Promises a Saviour: Micah 1:1, 5:2, Isaiah 7:14, 53:2-12
South Sudan Sign Language - Follow God How Story 35",PT17S,0:0:17,17.0
337,0TJfbhQxocM,God's Angelic Army Protects Elisha - South Sudan Sign Language - FGH - Story,"God's Angelic Army Protects Elisha: 2 Kings 6:8-23
South Sudan Sign Langauge - Follow God How Story 34",PT8M4S,0:8:4,484.0
338,CZGZsRmJQU4,God's Angelic Army Protects Elisha - South Sudan Sign Language - FGH - Intro,"God's Angelic Army Protects Elisha: 2 Kings 6:8-23
South Sudan Sign Langauge - Follow God How Story 34",PT5M48S,0:5:48,348.0
339,D7jyPGrnjU0,God's Angelic Army Protects Elisha - South Sudan Sign Language - FGH - Dialogue,"God's Angelic Army Protects Elisha: 2 Kings 6:8-23
South Sudan Sign Langauge - Follow God How Story 34",PT1M59S,0:1:59,119.0
340,Fl2nIktUv6s,God's Angelic Army Protects Elisha - South Sudan Sign Language - FGH - More Info,"God's Angelic Army Protects Elisha: 2 Kings 6:8-23
South Sudan Sign Langauge - Follow God How Story 34",PT1M43S,0:1:43,103.0
341,gWeu8gU3OwA,God's Angelic Army Protects Elisha - South Sudan Sign Language - FGH - Topic,"God's Angelic Army Protects Elisha: 2 Kings 6:8-23
South Sudan Sign Langauge - Follow God How Story 34",PT14S,0:0:14,14.0
342,K7ua2iispK0,David and Bathsheba - South Sudan Sign Language - FGH - Dialogue,"David and Bathsheba: 2 Samuel 11:1-12:25
South Sudan Sign Language - Follow God How Story 33",PT29M55S,0:29:55,1795.0
343,j3JckOsn5Hc,David and Bathsheba - South Sudan Sign Language - FGH - Story,"David and Bathsheba: 2 Samuel 11:1-12:25
South Sudan Sign Language - Follow God How Story 33",PT26M49S,0:26:49,1609.0
344,PxBFvYyyaSE,David and Bathsheba - South Sudan Sign Language - FGH - More Info,"David and Bathsheba: 2 Samuel 11:1-12:25
South Sudan Sign Language - Follow God How Story 33",PT12M46S,0:12:46,766.0
345,Y29dK7OzaGE,David and Bathsheba - South Sudan Sign Language - FGH - Intro,"David and Bathsheba: 2 Samuel 11:1-12:25
South Sudan Sign Language - Follow God How Story 33",PT3M25S,0:3:25,205.0
346,0-hVMc8R5vo,David and Bathsheba - South Sudan Sign Language - FGH - Topic,"David and Bathsheba: 2 Samuel 11:1-12:25
South Sudan Sign Language - Follow God How Story 33",PT15S,0:0:15,15.0
347,mSCtmvVucvg,David Defeats Goliath - South Sudan Sign Language - FGH - Story,"David Defeats Goliath: 1 Samuel 17:1-58
South Sudan Sign Language - Follow God How Story 32",PT26M36S,0:26:36,1596.0
348,z6Y5PceKMco,David Defeats Goliath - South Sudan Sign Language - FGH - Dialogue,"David Defeats Goliath: 1 Samuel 17:1-58
South Sudan Sign Language - Follow God How Story 32",PT10M2S,0:10:2,602.0
349,Avg5EJc56Dw,David Defeats Goliath - South Sudan Sign Language - FGH - Intro,"David Defeats Goliath: 1 Samuel 17:1-58
South Sudan Sign Language - Follow God How Story 32",PT5M52S,0:5:52,352.0
350,oC8YZS4q9qM,David Defeats Goliath - South Sudan Sign Language - FGH - More Info,"David Defeats Goliath: 1 Samuel 17:1-58
South Sudan Sign Language - Follow God How Story 32",PT3M51S,0:3:51,231.0
351,s1aDc7HF3cY,David Defeats Goliath - South Sudan Sign Language - FGH - Topic,"David Defeats Goliath: 1 Samuel 17:1-58
South Sudan Sign Language - Follow God How Story 32",PT16S,0:0:16,16.0
352,kQCGKtalwNI,Samuel Anoints David as King - South Sudan Sign Language - FGH - Story,"Samuel Anoints David as King: 1 Samuel 16:1-13
South Sudan Sign Language - Follow God How Story 31",PT8M8S,0:8:8,488.0
353,2ZlkCnXWIZM,Samuel Anoints David as King - South Sudan Sign Language - FGH - Dialogue,"Samuel Anoints David as King: 1 Samuel 16:1-13
South Sudan Sign Language - Follow God How Story 31",PT4M28S,0:4:28,268.0
354,8AauNR2u_Ns,Samuel Anoints David as King - South Sudan Sign Language - FGH - More Info,"Samuel Anoints David as King: 1 Samuel 16:1-13
South Sudan Sign Language - Follow God How Story 31",PT5M45S,0:5:45,345.0
355,bOO7LaPRe3A,Samuel Anoints David as King - South Sudan Sign Language - FGH - Intro,"Samuel Anoints David as King: 1 Samuel 16:1-13
South Sudan Sign Language - Follow God How Story 31",PT5M24S,0:5:24,324.0
356,SUjxsfmwVy8,Samuel Anoints David as King - South Sudan Sign Language - FGH - Topic,"Samuel Anoints David as King: 1 Samuel 16:1-13
South Sudan Sign Language - Follow God How Story 31",PT19S,0:0:19,19.0
357,Ke2TEPJx64k,The LORD Calls Samuel - South Sudan Sign Language - FGH - Story,"The LORD Calls Samuel: 1 Samuel 1:1-28, 2:1a, 11-26, 3:1-21
South Sudan Sign Language - Follow God How Story 30",PT30M2S,0:30:2,1802.0
358,AirBzS3mY5U,The LORD Calls Samuel - South Sudan Sign Language - FGH - Dialogue,"The LORD Calls Samuel: 1 Samuel 1:1-28, 2:1a, 11-26, 3:1-21
South Sudan Sign Language - Follow God How Story 30",PT10M32S,0:10:32,632.0
359,CKOOsRHo1AQ,The LORD Calls Samuel - South Sudan Sign Language - FGH - Intro,"The LORD Calls Samuel: 1 Samuel 1:1-28, 2:1a, 11-26, 3:1-21
South Sudan Sign Language - Follow God How Story 30",PT5M17S,0:5:17,317.0
360,mnb7kp9BaHM,The LORD Calls Samuel - South Sudan Sign Language - FGH - More Info,"The LORD Calls Samuel: 1 Samuel 1:1-28, 2:1a, 11-26, 3:1-21
South Sudan Sign Language - Follow God How Story 30",PT1M11S,0:1:11,71.0
361,kBCHVrvRvF8,Achan's Sin and Israelites Defeat Ai - South Sudan Sign Language - FGH - Story,"Achan's Sin and Israelites Defeat Ai: Joshua 7:2-26, 8:1-29
South Sudan Sign Language - Follow God How Story 29",PT24M56S,0:24:56,1496.0
362,FN9bj0KxRbw,The LORD Calls Samuel - South Sudan Sign Language - FGH - Topic,"The LORD Calls Samuel: 1 Samuel 1:1-28, 2:1a, 11-26, 3:1-21
South Sudan Sign Language - Follow God How Story 30",PT14S,0:0:14,14.0
363,eUA4SY9bByA,Achan's Sin and Israelites Defeat Ai - South Sudan Sign Language - FGH - Dialogue,"Achan's Sin and Israelites Defeat Ai: Joshua 7:2-26, 8:1-29
South Sudan Sign Language - Follow God How Story 29",PT6M16S,0:6:16,376.0
364,z1mFyfbCQns,Achan's Sin and Israelites Defeat Ai - South Sudan Sign Language - FGH - Intro,"Achan's Sin and Israelites Defeat Ai: Joshua 7:2-26, 8:1-29
South Sudan Sign Language - Follow God How Story 29",PT3M29S,0:3:29,209.0
365,y1-dDdDiC1Q,Achan's Sin and Israelites Defeat Ai - South Sudan Sign Language - FGH - More Info,"Achan's Sin and Israelites Defeat Ai: Joshua 7:2-26, 8:1-29
South Sudan Sign Language - Follow God How Story 29",PT1M4S,0:1:4,64.0
366,94rn9rY5PHs,Achan's Sin and Israelites Defeat Ai - South Sudan Sign Language - FGH - Topic,"Achan's Sin and Israelites Defeat Ai: Joshua 7:2-26, 8:1-29
South Sudan Sign Language - Follow God How Story 29",PT19S,0:0:19,19.0
367,UsmBqtmb6oY,Israelities  Capture the City of Jericho - South Sudan Sign Language - FGH - Story,"Israelities Capture the City of Jericho: Joshua 6:1-27, 7:1
South Sudan Sign Language - Follow God How Story 28",PT13M49S,0:13:49,829.0
368,XGN_Hnwn6YU,Israelites Capture the City of Jericho - South Sudan Sign Language - FGH - Dialogue,"Israelities Capture the City of Jericho: Joshua 6:1-27, 7:1
South Sudan Sign Language - Follow God How Story 28",PT5M43S,0:5:43,343.0
369,d0KV9EWi-Ok,Israelites Capture the City of Jericho - South Sudan Sign Language - FGH - More Info,"Israelities Capture the City of Jericho: Joshua 6:1-27, 7:1
South Sudan Sign Language - Follow God How Story 28",PT2M3S,0:2:3,123.0
370,q-NnH0oOXDM,Israelites Capture the City of Jericho - South Sudan Sign Language - FGH - Intro,"Israelities Capture the City of Jericho: Joshua 6:1-27, 7:1
South Sudan Sign Language - Follow God How Story 28",PT2M36S,0:2:36,156.0
371,6LHCt-Y5bCc,Israelities Capture the City of Jericho - South Sudan Sign Language - FGH - Topic,"Israelities Capture the City of Jericho: Joshua 6:1-27, 7:1
South Sudan Sign Language - Follow God How Story 28",PT12S,0:0:12,12.0
372,3tpIff7Tq_c,Moses Sends 12 Men to Spy in Canaan - South Sudan Sign Language - FGH - Story,"Moses Sends 12 Men to Spy in Canaan: Numbers 13, 14
South Sudan Sign Language - Follow God How Story 27",PT28M16S,0:28:16,1696.0
373,KeZ7wLUYvu0,Moses Sends 12 Men to Spy in Canaan - South Sudan Sign Language - FGH - Dialogue,"Moses Sends 12 Men to Spy in Canaan: Numbers 13, 14
South Sudan Sign Language - Follow God How Story 27",PT5M39S,0:5:39,339.0
374,kpWiZ0eALRg,Moses Sends 12 Men to Spy in Canaan - South Sudan Sign Language - FGH - More Info,"Moses Sends 12 Men to Spy in Canaan: Numbers 13, 14
South Sudan Sign Language - Follow God How Story 27",PT4M6S,0:4:6,246.0
375,GGjV6B8AYO4,Moses Sends 12 Men to Spy in Canaan - South Sudan Sign Language - FGH - Intro,"Moses Sends 12 Men to Spy in Canaan: Numbers 13, 14
South Sudan Sign Language - Follow God How Story 27",PT2M1S,0:2:1,121.0
376,riSDgQ4jotA,Moses Sends 12 Men to Spy in Canaan - South Sudan Sign Language - FGH - Topic,"Moses Sends 12 Men to Spy in Canaan: Numbers 13, 14
South Sudan Sign Language - Follow God How Story 27",PT16S,0:0:16,16.0
377,nDNo7ynYMug,Aaron and Miriam Criticize Moses - South Sudan Sign Language - FGH - Dialogue,"Aaron and Miriam Criticize Moses: Numbers 12
South Sudan Sign Language - Follow God How Story 26",PT5M39S,0:5:39,339.0
378,NBft-AItxOg,Aaron and Miriam Criticize Moses - South Sudan Sign Language - FGH - Intro,"Aaron and Miriam Criticize Moses: Numbers 12
South Sudan Sign Language - Follow God How Story 26",PT3M55S,0:3:55,235.0
379,v5SztlNoOOA,Aaron and Miriam Criticize Moses - South Sudan Sign Language - FGH - Story,"Aaron and Miriam Criticize Moses: Numbers 12
South Sudan Sign Language - Follow God How Story 26",PT4M55S,0:4:55,295.0
380,AA2o073SJRY,Aaron and Miriam Criticize Moses - South Sudan Sign Language - FGH - More Info,"Aaron and Miriam Criticize Moses: Numbers 12
South Sudan Sign Language - Follow God How Story 26",PT2M14S,0:2:14,134.0
381,7GrDI-i9dmM,Aaron and Miriam Criticize Moses - South Sudan Sign Language - FGH - Topic,"Aaron and Miriam Criticize Moses: Numbers 12
South Sudan Sign Language - Follow God How Story 26",PT16S,0:0:16,16.0
382,qqQ2JDTbcGU,Instruction for Sacrifices - South Sudan Sign Language - FGH - Story,"Instruction for Sacrifices: Leviticus 1
South Sudan Sign Language - Follow God How Story 25",PT7M32S,0:7:32,452.0
383,fUh237wOzAY,Instruction for Sacrifices - South Sudan Sign Language - FGH - Intro,"Instruction for Sacrifices: Leviticus 1
South Sudan Sign Language - Follow God How Story 25",PT3M,0:3:0,180.0
384,gfwD_Q4jPHc,Instruction for Sacrifices - South Sudan Sign Language - FGH - More Info,"Instruction for Sacrifices: Leviticus 1
South Sudan Sign Language - Follow God How Story 25",PT59S,0:0:59,59.0
385,LKkKFh43T-M,Instruction for Sacrifices - South Sudan Sign Language - FGH - Topic,"Instruction for Sacrifices: Leviticus 1
South Sudan Sign Language - Follow God How Story 25",PT12S,0:0:12,12.0
386,vcQEwGWP-sI,Israelites Make a Golden Calf - South Sudan Sign Language - FGH - Story,"Israelites Make a Golden Calf: Exodus 24:12-18, 32:1-35
South Sudan Sign Language - Follow God How Story 24",PT17M11S,0:17:11,1031.0
387,0JxupJNF7h8,Israelites Make a Golden Calf - South Sudan Sign Language - FGH - Dialogue,"Israelites Make a Golden Calf: Exodus 24:12-18, 32:1-35
South Sudan Sign Language - Follow God How Story 24",PT6M20S,0:6:20,380.0
388,3BZVutKqe78,Israelites Make a Golden Calf - South Sudan Sign Language - FGH - More Info,"Israelites Make a Golden Calf: Exodus 24:12-18, 32:1-35
South Sudan Sign Language - Follow God How Story 24",PT2M49S,0:2:49,169.0
389,2s366EiOdR0,Israelites Make a Golden Calf - South Sudan Sign Language - FGH - Intro,"Israelites Make a Golden Calf: Exodus 24:12-18, 32:1-35
South Sudan Sign Language - Follow God How Story 24",PT1M11S,0:1:11,71.0
390,dvXDfpjSyC0,Israelites Make a Golden Calf - South Sudan Sign Language - FGH - Topic,"Israelites Make a Golden Calf: Exodus 24:12-18, 32:1-35
South Sudan Sign Language - Follow God How Story 24",PT13S,0:0:13,13.0
391,YX-m7QDok7I,The Ten Commandments - South Sudan Sign Language - FGH - Story,"The Ten Commandments: Exodus 19; 20:1-20
South Sudan Sign Language - Follow God How Story 23",PT15M41S,0:15:41,941.0
392,7_EblrkODQw,The Ten Commandments - South Sudan Sign Language - FGH - Dialogue,"The Ten Commandments: Exodus 19; 20:1-20
South Sudan Sign Language - Follow God How Story 23",PT14M27S,0:14:27,867.0
393,prihIIxOFQc,The Ten Commandments - South Sudan Sign Language - FGH - More Info,"The Ten Commandments: Exodus 19; 20:1-20
South Sudan Sign Language - Follow God How Story 23",PT7M19S,0:7:19,439.0
394,PFxAbqjoa84,The Ten Commandments - South Sudan Sign Language - FGH - Intro,"The Ten Commandments: Exodus 19; 20:1-20
South Sudan Sign Language - Follow God How Story 23",PT2M16S,0:2:16,136.0
395,6UOocFOFNis,The Ten Commandments - South Sudan Sign Language - FGH - Topic,"The Ten Commandments: Exodus 19; 20:1-20
South Sudan Sign Language - Follow God How Story 23",PT13S,0:0:13,13.0
396,n8FaT2fqG2w,God Provides Food and Water to the Israelites - South Sudan Sign Language - FGH - Story,"God Provides Food and Water to the Israelites: Exodus 15:22-27, 16:1-35
South Sudan Sign Language - Follow God How Story 22",PT16M58S,0:16:58,1018.0
397,q9ac7tcJjMA,God Provides Food and Water to the Israelites - South Sudan Sign Language - FGH - Dialogue,"God Provides Food and Water to the Israelites: Exodus 15:22-27, 16:1-35
South Sudan Sign Language - Follow God How Story 22",PT9M37S,0:9:37,577.0
398,yZzx6L2MjL4,God Provides Food and Water to the Israelites - South Sudan Sign Language - FGH - More Info,"God Provides Food and Water to the Israelites: Exodus 15:22-27, 16:1-35
South Sudan Sign Language - Follow God How Story 22",PT3M18S,0:3:18,198.0
399,eoomYufvmFA,God Provides Food and Water to the Israelites - South Sudan Sign Language - FGH - Intro,"God Provides Food and Water to the Israelites: Exodus 15:22-27, 16:1-35
South Sudan Sign Language - Follow God How Story 22",PT3M40S,0:3:40,220.0
400,78of_hGMWvY,God Provides Food and Water to the Israelites - South Sudan Sign Language - FGH - Topic,"God Provides Food and Water to the Israelites: Exodus 15:22-27, 16:1-35
South Sudan Sign Language - Follow God How Story 22",PT14S,0:0:14,14.0
401,HBu7c0lWpyM,Israelites Cross the Red Sea - South Sudan Sign Language - FGH - Dialogue,"Israelites Cross the Red Sea: Exodus 13:17-22, 14:1-31
South Sudan Sign Language - Follow God How Story 21",PT6M2S,0:6:2,362.0
402,iBF2hwMCHag,Israelites Cross the Red Sea - South Sudan Sign Language - FGH - More Info,"Israelites Cross the Red Sea: Exodus 13:17-22, 14:1-31
South Sudan Sign Language - Follow God How Story 21",PT4M46S,0:4:46,286.0
403,s9KiUN7WQxs,Israelites Cross the Red Sea - South Sudan Sign Language - FGH - Story,"Israelites Cross the Red Sea: Exodus 13:17-22, 14:1-31
South Sudan Sign Language - Follow God How Story 21",PT15M7S,0:15:7,907.0
404,tHYTscse6so,Israelites Cross the Red Sea - South Sudan Sign Language - FGH - Intro,"Israelites Cross the Red Sea: Exodus 13:17-22, 14:1-31
South Sudan Sign Language - Follow God How Story 21",PT2M44S,0:2:44,164.0
405,WgHfxuOmbDo,Israelites Cross the Red Sea - South Sudan Sign Language - FGH - Topic,"Israelites Cross the Red Sea: Exodus 13:17-22, 14:1-31
South Sudan Sign Language - Follow God How Story 21",PT13S,0:0:13,13.0
406,yVnbx43RBsA,God Saves the Israelites from Egypt - South Sudan Sign Language - FGH - Story,"God Saves the Israelites from Egypt: Exodus 12:1-14, 21-41
South Sudan Sign Language - Follow God How Story 20",PT14M58S,0:14:58,898.0
407,v9CWAHOgbGM,God Saves the Israelites from Egypt - South Sudan Sign Language - FGH - Dialogue,"God Saves the Israelites from Egypt: Exodus 12:1-14, 21-41
South Sudan Sign Language - Follow God How Story 20",PT15M2S,0:15:2,902.0
408,x32dLDHfOBg,God Saves the Israelites from Egypt - South Sudan Sign Language - FGH - More Info,"God Saves the Israelites from Egypt: Exodus 12:1-14, 21-41
South Sudan Sign Language - Follow God How Story 20",PT6M40S,0:6:40,400.0
409,3fg9vMU79uQ,God Saves the Israelites from Egypt - South Sudan Sign Language - FGH - Intro,"God Saves the Israelites from Egypt: Exodus 12:1-14, 21-41
South Sudan Sign Language - Follow God How Story 20",PT4M1S,0:4:1,241.0
410,BFpwPA6lsCU,God Saves the Israelites from Egypt - South Sudan Sign Language - FGH - Topic,"God Saves the Israelites from Egypt: Exodus 12:1-14, 21-41
South Sudan Sign Language - Follow God How Story 20",PT24S,0:0:24,24.0
411,YhFbWqjDli8,LORD Calls Moses - South Sudan Sign Language - Dialogue,"LORD Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Follow God How Story 19",PT18M38S,0:18:38,1118.0
412,1iVLsz2GQds,LORD Calls Moses - South Sudan Sign Language - FGH - Story,"LORD Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Follow God How Story 19",PT14M36S,0:14:36,876.0
413,Qq75_mXvHAo,LORD Calls Moses - South Sudan Sign Language - FGH - Intro,"LORD Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Follow God How Story 19",PT2M29S,0:2:29,149.0
414,esHmf7DDvJQ,LORD Calls Moses - South Sudan Sign Language - FGH - More Info,"LORD Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Follow God How Story 19",PT48S,0:0:48,48.0
415,QwR4pOAGj2o,LORD Calls Moses - South Sudan Sign Language - FGH - Topic,"LORD Calls Moses: Exodus 3:1-22, 4:1-20
South Sudan Sign Language - Follow God How Story 19",PT17S,0:0:17,17.0
