,YouTubeID,Title,Description,Duration,Duration_HHMMSS,Duration_Seconds
239,-aeUwRavz8Q,Story - Jesus Tells a Story about the Rich Man & Lazarus - Nigerian Sign Language,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Nigerian Sign Langauge - CBT 062, KGH 024, FGH 062",PT5M36S,0:5:36,336.0
240,uoiDQkoathM,Introduction - Jesus Tells a Story about the Rich Man & Lazarus - Nigerian Sign Language,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Nigerian Sign Langauge - CBT 062, KGH 024, FGH 062",PT2M24S,0:2:24,144.0
241,vYk1-THA0Us,Topic - Jesus Tells a Story about the Rich Man & Lazarus - Nigerian Sign Language,"Jesus Tells a Story about the Rich Man & Lazarus - Luke 16:19-31
Nigerian Sign Langauge - CBT 062, KGH 024, FGH 062",PT21S,0:0:21,21.0
242,dFsE2vfKxnE,"Dialogue - Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Nigerian Sign Language","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - 
Nigerian Sign Language - CBT 061, FGH 061",PT7M24S,0:7:24,444.0
243,jDUPwqBi-K4,"Story - Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Nigerian Sign Language","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - 
Nigerian Sign Language - CBT 061, FGH 061",PT11M22S,0:11:22,682.0
244,BfkCctmGLIU,"Introduction Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son Nigerian Sign Language","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - 
Nigerian Sign Language - CBT 061, FGH 061",PT2M57S,0:2:57,177.0
245,kw6ERN6m_Nw,"Topic - Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - Nigerian Sign Language","Jesus Tells the Stories of a Lost Sheep, Lost Coin and Lost Son - 
Nigerian Sign Language - CBT 061, FGH 061",PT41S,0:0:41,41.0
246,52gCCluRaq4,Dialogue - How to Love God and People - Nigerian Sign Language,"How to Love God and People - Luke 10:25-37
Nigerian Sign Language - CBT 060, FGH 060",PT5M46S,0:5:46,346.0
247,BJGDMeVCAyc,Story - How to Love God and People - Nigerian Sign Language,"How to Love God and People - Luke 10:25-37
Nigerian Sign Language - CBT 060, FGH 060",PT6M11S,0:6:11,371.0
248,pYD-R40xqJg,Introduction - How to Love God and People - Nigerian Sign Language,"How to Love God and People - Luke 10:25-37
Nigerian Sign Language - CBT 060, FGH 060",PT2M19S,0:2:19,139.0
249,5ztBJz_t9Yk,Topic - How to Love God and People - Nigerian Sign Language,"How to Love God and People - Luke 10:25-37
Nigerian Sign Language - CBT 060, FGH 060",PT20S,0:0:20,20.0
250,XdJJOX9Z8EM,Dialogue - Jesus Sends the 72 Followers in Groups of Two - Nigerian Sign Language,"Jesus Sends the 72 Followers in Groups of Two - Luke 10:1-20
Nigerian Sign Language - CBT 059, FGH 059",PT7M26S,0:7:26,446.0
251,xAW03MlFixE,More Information - Jesus Sends the 72 Followers in Groups of Two - Nigerian Sign Language,"Jesus Sends the 72 Followers in Groups of Two - Luke 10:1-20
Nigerian Sign Language - CBT 059, FGH 059",PT27M36S,0:27:36,1656.0
252,fvo3QKGWQjI,Story - Jesus Sends the 72 Followers in Groups of Two - Nigerian Sign Language,"Jesus Sends the 72 Followers in Groups of Two - Luke 10:1-20
Nigerian Sign Language - CBT 059, FGH 059",PT10M1S,0:10:1,601.0
253,gDJ_lCfwNOE,Introduction - Jesus Sends the 72 Followers in Groups of Two - Nigerian Sign Language,"Jesus Sends the 72 Followers in Groups of Two - Luke 10:1-20
Nigerian Sign Language - CBT 059, FGH 059",PT3M10S,0:3:10,190.0
254,csrps9ApCoM,Topic - Jesus Sends the 72 Followers in Groups of Two - Nigerian Sign Language,"Jesus Sends the 72 Followers in Groups of Two - Luke 10:1-20
Nigerian Sign Language - CBT 059, FGH 059",PT23S,0:0:23,23.0
255,Md3MGkFfXls,Dialogue - Jesus Heals Blind Man - Nigerian Sign Language,"Jesus Heals Blind Man - John 9:1-41
Nigerian Sign Language - CBT 058, FGH 058",PT11M58S,0:11:58,718.0
256,jBjnsL8oQQ8,Story - Jesus Heals Blind Man - Nigerian Sign Language,"Jesus Heals Blind Man - John 9:1-41
Nigerian Sign Language - CBT 058, FGH 058",PT12M23S,0:12:23,743.0
257,2TZziLQtvTY,Introduction - Jesus Heals Blind Man - Nigerian Sign Language,"Jesus Heals Blind Man - John 9:1-41
Nigerian Sign Language - CBT 058, FGH 058",PT2M43S,0:2:43,163.0
258,y0dmeqFVxak,Topic - Jesus Heals Blind Man - Nigerian Sign Language,"Jesus Heals Blind Man - John 9:1-41
Nigerian Sign Language - CBT 058, FGH 058",PT19S,0:0:19,19.0
259,iRkNdXVV1xk,Dialogue - Pharisees Bring an Adulterous Woman to Question Jesus - Nigerian Sign Language,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Nigerian Sign Language - CBT 057, FGH 057",PT13M51S,0:13:51,831.0
260,xsuAKajjTos,Story - Pharisees Bring an Adulterous Woman to Question Jesus - Nigerian Sign Language,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Nigerian Sign Language - CBT 057, FGH 057",PT5M23S,0:5:23,323.0
261,n7xpVSWdl1k,Introduction - Pharisees Bring an Adulterous Woman to Question Jesus - Nigerian Sign Language,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Nigerian Sign Language - CBT 057, FGH 057",PT2M45S,0:2:45,165.0
262,OkNmkkcWsfQ,Topic - Pharisees Bring an Adulterous Woman to Question Jesus - Nigerian Sign Language,"Pharisees Bring an Adulterous Woman to Question Jesus - John 8:2-11
Nigerian Sign Language - CBT 057, FGH 057",PT23S,0:0:23,23.0
263,ec99rK4zDqE,Dialogue - What to Do if a Believer Sins - Nigerian Sign Language,"What to Do if a Believer Sins - Matt 18:15-17
Nigerian Sign Language - CBT 056, FGH 056",PT4M46S,0:4:46,286.0
264,4Sb8038RRjY,Story - What to Do if a Believer Sins - Nigerian Sign Language,"What to Do if a Believer Sins - Matt 18:15-17
Nigerian Sign Language - CBT 056, FGH 056",PT3M2S,0:3:2,182.0
265,tCepnf8-_zo,Introduction - What to Do if a Believer Sins - Nigerian Sign Language,"What to Do if a Believer Sins - Matt 18:15-17
Nigerian Sign Language - CBT 056, FGH 056",PT2M40S,0:2:40,160.0
266,nNMrMey-i0Q,Topic - What to Do if a Believer Sins - Nigerian Sign Language,"What to Do if a Believer Sins - Matt 18:15-17
Nigerian Sign Language - CBT 056, FGH 056",PT19S,0:0:19,19.0
267,HryULRS0NN8,Dialogue - Jesus Casts an Evil Spirit out of a Boy - Nigerian Sign Language,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Nigerian Sign Language - CBT 055, FGH 055",PT3M43S,0:3:43,223.0
268,HwTDDIeQAv0,Story - Jesus Casts an Evil Spirit out of a Boy - Nigerian Sign Language,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Nigerian Sign Language - CBT 055, FGH 055",PT6M55S,0:6:55,415.0
269,Cqd1adMxP0A,Introduction - Jesus Casts an Evil Spirit out of a Boy - Nigerian Sign Language,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Nigerian Sign Language - CBT 055, FGH 055",PT2M27S,0:2:27,147.0
270,OpgSS_0ynn0,Topic - Jesus Casts an Evil Spirit out of a Boy - Nigerian Sign Language,"Jesus Casts an Evil Spirit out of a Boy - Mark 9:14-29
Nigerian Sign Language - CBT 055, FGH 055",PT19S,0:0:19,19.0
271,R3Dat5H9-D4,Dialogue - Pharisees Question Jesus' Disciples - Nigerian Sign Language,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Nigerian Sign Language - CBT 054, FGH 054",PT5M20S,0:5:20,320.0
272,SaGc8NWefXc,More Information - Pharisees Question Jesus' Disciples - Nigerian Sign Language,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Nigerian Sign Language - CBT 054, FGH 054",PT3M8S,0:3:8,188.0
273,utcqTs5qjcE,Story - Pharisees Question Jesus' Disciples - Nigerian Sign Language,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Nigerian Sign Language - CBT 054, FGH 054",PT4M51S,0:4:51,291.0
274,gPmB3ZBCy3I,Introduction - Pharisees Question Jesus' Disciples - Nigerian Sign Language,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Nigerian Sign Language - CBT 054, FGH 054",PT2M17S,0:2:17,137.0
275,hjp--dIBUTA,Topic - Pharisees Question Jesus' Disciples - Nigerian Sign Language,"Pharisees Question Jesus' Disciples - Matthew 15:1-20
Nigerian Sign Language - CBT 054, FGH 054",PT22S,0:0:22,22.0
276,2aQuwJdht9k,Dialogue - Jesus And Deaf Man - Nigerian Sign Language,"Jesus And Deaf Man - Mark 7:31-37
Nigerian Sign Language - CBT 053, KGH 023, FGH 023",PT2M51S,0:2:51,171.0
277,LfkRN1M7jPw,More Information - Jesus And Deaf Man - Nigerian Sign Language,"Jesus And Deaf Man - Mark 7:31-37
Nigerian Sign Language - CBT 053, KGH 023, FGH 023",PT40S,0:0:40,40.0
278,VIzSJ-ok_cM,Story - Jesus And Deaf Man - Nigerian Sign Language,"Jesus And Deaf Man - Mark 7:31-37
Nigerian Sign Language - CBT 053, KGH 023, FGH 023",PT2M32S,0:2:32,152.0
279,Eqeo1pyz70A,Introduction - Jesus And Deaf Man - Nigerian Sign Language,"Jesus And Deaf Man - Mark 7:31-37
Nigerian Sign Language - CBT 053, KGH 023, FGH 023",PT3M30S,0:3:30,210.0
280,dij1xHzl2i4,Topic - Jesus And Deaf Man - Nigerian Sign Language,"Jesus And Deaf Man - Mark 7:31-37
Nigerian Sign Language - CBT 053, KGH 023, FGH 023",PT16S,0:0:16,16.0
281,b2Di8o7hrlo,Dialogue - Jesus Walk on Water - Nigerian Sign Langauge,"Jesus Walk on Water - Matthew 14:22-33
Nigerian Sign Language - CBT 052, FGH 052",PT3M33S,0:3:33,213.0
282,QeEmpSl_eCY,Story - Jesus Walk on Water - Nigerian Sign Langauge,"Jesus Walk on Water - Matthew 14:22-33
Nigerian Sign Language - CBT 052, FGH 052",PT5M36S,0:5:36,336.0
283,R1TgOdvQoLo,Introduction - Jesus Walk on Water - Nigerian Sign Langauge,"Jesus Walk on Water - Matthew 14:22-33
Nigerian Sign Language - CBT 052, FGH 052",PT3M40S,0:3:40,220.0
284,g9GVY5vTwoU,Topic - Jesus Walk on Water - Nigerian Sign Langauge,"Jesus Walk on Water - Matthew 14:22-33
Nigerian Sign Language - CBT 052, FGH 052",PT21S,0:0:21,21.0
285,P1ihaKzw6sM,Dialogue - Bleeding Woman and Jairus' Daughter - Nigerian Sign Language,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Nigerian Sign Language - CBT 051, KGH 022, FGH 051",PT8M10S,0:8:10,490.0
286,GC8AzGV9rnY,More Information - Bleeding Woman and Jairus' Daughter - Nigerian Sign Language,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Nigerian Sign Language - CBT 051, KGH 022, FGH 051",PT5M29S,0:5:29,329.0
287,9REJZERcw84,Story - Bleeding Woman and Jairus' Daughter - Nigerian Sign Language,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Nigerian Sign Language - CBT 051, KGH 022, FGH 051",PT6M41S,0:6:41,401.0
288,rYlG5VvajLI,Introduction - Bleeding Woman and Jairus' Daughter - Nigerian Sign Language,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Nigerian Sign Language - CBT 051, KGH 022, FGH 051",PT3M45S,0:3:45,225.0
289,gvxjWmsFVxY,Topic - Bleeding Woman and Jairus' Daughter - Nigerian Sign Language,"Bleeding Woman and Jairus' Daughter - Mark 5:21-43
Nigerian Sign Language - CBT 051, KGH 022, FGH 051",PT31S,0:0:31,31.0
290,TEompmJckBI,Dialogue - Jesus Calms the Storm & Orders Bad Spirits Out - Nigerian Sign Language,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Nigerian Sign Language - CBT 050, KGH 021, FGH 051",PT9M,0:9:0,540.0
291,2gopbTU0Pvw,More Information - Jesus Calms the Storm & Orders Bad Spirits Out - Nigerian Sign Language,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Nigerian Sign Language - CBT 050, KGH 021, FGH 051",PT3M59S,0:3:59,239.0
292,2BW933BRG1A,Story - Jesus Calms the Storm & Orders Bad Spirits Out - Nigerian Sign Language,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Nigerian Sign Language - CBT 050, KGH 021, FGH 051",PT9M27S,0:9:27,567.0
293,nMvgZdT8adI,Introduction - Jesus Calms the Storm & Orders Bad Spirits Out - Nigerian Sign Language,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Nigerian Sign Language - CBT 050, KGH 021, FGH 051",PT4M11S,0:4:11,251.0
294,9c5O0SIF_wg,Topic - Jesus Calms the Storm & Orders Bad Spirits Out - Nigerian Sign Language,"Jesus Calms the Storm & Orders Bad Spirits Out - Mark 4:35-41, 5:1-20
Nigerian Sign Language - CBT 050, KGH 021, FGH 051",PT31S,0:0:31,31.0
295,0A6DlslJ3dY,Dialogue - A Woman Washes Jesus' Feet - Nigerian Sign Langauge,"A Woman Washes Jesus' Feet - Luke 7:36-50
Nigerian Sign Language - CBT 049, KGH 020, FGH 049",PT5M7S,0:5:7,307.0
296,vECi8bGjlTE,More Information - A Woman Washes Jesus' Feet - Nigerian Sign Langauge,"A Woman Washes Jesus' Feet - Luke 7:36-50
Nigerian Sign Language - CBT 049, KGH 020, FGH 049",PT6M2S,0:6:2,362.0
297,qOJwbCYbuXc,Story - A Woman Washes Jesus' Feet - Nigerian Sign Langauge,"A Woman Washes Jesus' Feet - Luke 7:36-50
Nigerian Sign Language - CBT 049, KGH 020, FGH 049",PT4M39S,0:4:39,279.0
298,eph1S5_o7f0,Introduction - A Woman Washes Jesus' Feet - Nigerian Sign Langauge,"A Woman Washes Jesus' Feet - Luke 7:36-50
Nigerian Sign Language - CBT 049, KGH 020, FGH 049",PT2M42S,0:2:42,162.0
299,BUNRQwhNk8g,Topic - A Woman Washes Jesus' Feet - Nigerian Sign Langauge,"A Woman Washes Jesus' Feet - Luke 7:36-50
Nigerian Sign Language - CBT 049, KGH 020, FGH 049",PT19S,0:0:19,19.0
300,1-Tl0c075mg,Dialogue - Jesus Heals a Roman Centurion's Servant - Nigerian Sign Language,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Nigerian Sign Language - CBT 048, FGH 048",PT9M2S,0:9:2,542.0
301,bqWkBI4zgu4,More Information - Jesus Heals a Roman Centurion's Servant - Nigerian Sign Language,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Nigerian Sign Language - CBT 048, FGH 048",PT4M41S,0:4:41,281.0
302,I8vv_2VK958,Story - Jesus Heals a Roman Centurion's Servant - Nigerian Sign Language,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Nigerian Sign Language - CBT 048, FGH 048",PT3M37S,0:3:37,217.0
303,_2EhP8Kbf10,Introduction - Jesus Heals a Roman Centurion's Servant - Nigerian Sign Language,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Nigerian Sign Language - CBT 048, FGH 048",PT2M12S,0:2:12,132.0
304,FoFCIW2joG0,Topic - Jesus Heals a Roman Centurion's Servant - Nigerian Sign Language,"Jesus Heals a Roman Centurion's Servant - Matthew 8:5-13
Nigerian Sign Language - CBT 048, FGH 048",PT22S,0:0:22,22.0
305,goKHYYmWk6U,Dialogue - Jesus Calls Matthew the Tax Collector - Nigerian Sign Language,"Jesus Calls Matthew the Tax Collector - Mark 2:13-17
Nigerian Sign Language - CBT 047, KGH 019, FGH 047",PT3M59S,0:3:59,239.0
306,pjHmlCEspdk,More Information - Jesus Calls Matthew the Tax Collector - Nigerian Sign Language,"Jesus Calls Matthew the Tax Collector - Mark 2:13-17
Nigerian Sign Language - CBT 047, KGH 019, FGH 047",PT3M24S,0:3:24,204.0
307,atgfQ7QUb_4,Story - Jesus Calls Matthew the Tax Collector - Nigerian Sign Language,"Jesus Calls Matthew the Tax Collector - Mark 2:13-17
Nigerian Sign Language - CBT 047, KGH 019, FGH 047",PT4M1S,0:4:1,241.0
308,ZVNsb8TTgck,Introduction - Jesus Calls Matthew the Tax Collector - Nigerian Sign Language,"Jesus Calls Matthew the Tax Collector - Mark 2:13-17
Nigerian Sign Language - CBT 047, KGH 019, FGH 047",PT3M2S,0:3:2,182.0
309,d6WjNwL3RYQ,Topic - Jesus Calls Matthew the Tax Collector - Nigerian Sign Language,"Jesus Calls Matthew the Tax Collector - Mark 2:13-17
Nigerian Sign Language - CBT 047, KGH 019, FGH 047",PT17S,0:0:17,17.0
310,KEoMbgLVKGg,Dialogue - Jesus Heals a Paralytic Man - Nigerian Sign Language,"Jesus Heals a Paralytic Man - Mark 2:1-12
Nigerian Sign Language - CBT 046, KGH 018, FGH 046",PT5M36S,0:5:36,336.0
311,IhLnijavvYg,More Information - Jesus Heals a Paralytic Man - Nigerian Sign Language,"Jesus Heals a Paralytic Man - Mark 2:1-12
Nigerian Sign Language - CBT 046, KGH 018, FGH 046",PT2M12S,0:2:12,132.0
312,3T1EIeisXpc,Story - Jesus Heals a Paralytic Man - Nigerian Sign Language,"Jesus Heals a Paralytic Man - Mark 2:1-12
Nigerian Sign Language - CBT 046, KGH 018, FGH 046",PT3M36S,0:3:36,216.0
313,cO34XQzFh6c,Introduction - Jesus Heals a Paralytic Man - Nigerian Sign Language,"Jesus Heals a Paralytic Man - Mark 2:1-12
Nigerian Sign Language - CBT 046, KGH 018, FGH 046",PT3M,0:3:0,180.0
314,B4wqa5upiho,Topic - Jesus Heals a Paralytic Man - Nigerian Sign Language,"Jesus Heals a Paralytic Man - Mark 2:1-12
Nigerian Sign Language - CBT 046, KGH 018, FGH 046",PT19S,0:0:19,19.0
315,bd6zNlSvUP4,Dialogue - Three Men Catch Many Fish - Nigerian Sign Language,"Three Men Catch Many Fish - Luke 5:1-11
Nigerian Sign Language - CBT 045, FGH 045",PT7M53S,0:7:53,473.0
316,DplEVFzVfaY,More Information - Three Men Catch Many Fish - Nigerian Sign Language,"Three Men Catch Many Fish - Luke 5:1-11
Nigerian Sign Language - CBT 045, FGH 045",PT3M28S,0:3:28,208.0
317,FnxyPzxYtj0,Story - Three Men Catch Many Fish - Nigerian Sign Language,"Three Men Catch Many Fish - Luke 5:1-11
Nigerian Sign Language - CBT 045, FGH 045",PT5M34S,0:5:34,334.0
318,MaCGgInTPSs,Introduction - Three Men Catch Many Fish - Nigerian Sign Language,"Three Men Catch Many Fish - Luke 5:1-11
Nigerian Sign Language - CBT 045, FGH 045",PT3M20S,0:3:20,200.0
319,G0gS1cOelLI,Topic - Three Men Catch Many Fish - Nigerian Sign Language,"Three Men Catch Many Fish - Luke 5:1-11
Nigerian Sign Language - CBT 045, FGH 045",PT22S,0:0:22,22.0
320,2530HIVqXi8,Dialogue - The Samaritan Woman - Nigerian Sign Language,"The Samaritan Woman - John 4:1-42
Nigerian Sign Language - CBT 044, KGH 017, FGH 044",PT7M22S,0:7:22,442.0
321,l4rguL9H52c,More Information - The Samaritan Woman - Nigerian Sign Language,"The Samaritan Woman - John 4:1-42
Nigerian Sign Language - CBT 044, KGH 017, FGH 044",PT6M17S,0:6:17,377.0
322,SeNVqq9B8JY,Story - The Samaritan Woman - Nigerian Sign Language,"The Samaritan Woman - John 4:1-42
Nigerian Sign Language - CBT 044, KGH 017, FGH 044",PT12M4S,0:12:4,724.0
323,-HA-7IKmKys,Introduction - The Samaritan Woman - Nigerian Sign Language,"The Samaritan Woman - John 4:1-42
Nigerian Sign Language - CBT 044, KGH 017, FGH 044",PT5M2S,0:5:2,302.0
324,TBDylxgMbDs,Topic - The Samaritan Woman - Nigerian Sign Language,"The Samaritan Woman - John 4:1-42
Nigerian Sign Language - CBT 044, KGH 017, FGH 044",PT16S,0:0:16,16.0
325,1oJesQZgQBc,Dialogue - Nicodemus Meets Jesus - Nigerian Sign Language,"Nicodemus Meets Jesus - John 3:1-18
Nigerian Sign Language - CBT 043, KGH 016, FGH 043",PT5M52S,0:5:52,352.0
326,tyNkGIQB3zQ,More Information - Nicodemus Meets Jesus - Nigerian Sign Language,"Nicodemus Meets Jesus - John 3:1-18
Nigerian Sign Language - CBT 043, KGH 016, FGH 043",PT2M19S,0:2:19,139.0
327,PSMUb5mt2fQ,Story - Nicodemus Meets Jesus - Nigerian Sign Language,"Nicodemus Meets Jesus - John 3:1-18
Nigerian Sign Language - CBT 043, KGH 016, FGH 043",PT5M7S,0:5:7,307.0
328,QDdOMhRUEA8,Introduction - Nicodemus Meets Jesus - Nigerian Sign Language,"Nicodemus Meets Jesus - John 3:1-18
Nigerian Sign Language - CBT 043, KGH 016, FGH 043",PT3M28S,0:3:28,208.0
329,IzSGFDA1Hjg,Topic - Nicodemus Meets Jesus - Nigerian Sign Language,"Nicodemus Meets Jesus - John 3:1-18
Nigerian Sign Language - CBT 043, KGH 016, FGH 043",PT17S,0:0:17,17.0
330,NzWFEdBGoUY,Dialogue - Jesus Goes to the Temple - Nigerian Sign Language,"Jesus Goes to the Temple - John 2:13-21
Nigerian Sign Language - CBT 042, FGH 042",PT8M39S,0:8:39,519.0
331,MnTS6M9T80E,More Information - Jesus Goes to the Temple - Nigerian Sign Language,"Jesus Goes to the Temple - John 2:13-21
Nigerian Sign Language - CBT 042, FGH 042",PT4M14S,0:4:14,254.0
332,R_QwMUuwY5k,Story - Jesus Goes to the Temple - Nigerian Sign Language,"Jesus Goes to the Temple - John 2:13-21
Nigerian Sign Language - CBT 042, FGH 042",PT4M37S,0:4:37,277.0
333,qS2VXBxjq_8,Introduction - Jesus Goes to the Temple - Nigerian Sign Language,"Jesus Goes to the Temple - John 2:13-21
Nigerian Sign Language - CBT 042, FGH 042",PT4M41S,0:4:41,281.0
334,vZDg6VNlvHY,Topic - Jesus Goes to the Temple - Nigerian Sign Language,"Jesus Goes to the Temple - John 2:13-21
Nigerian Sign Language - CBT 042, FGH 042",PT18S,0:0:18,18.0
335,sIt1V93YnyI,Dialogue - Jesus - God's Lamb - Nigerian Sign Language,"Jesus - God's Lamb - John 1:29-34
Nigerian Sign Langauge - CBT 041, KGH 015, FGH 041",PT7M9S,0:7:9,429.0
336,HUAAEzJcZGk,More Information - Jesus - God's Lamb - Nigerian Sign Language,"Jesus - God's Lamb - John 1:29-34
Nigerian Sign Langauge - CBT 041, KGH 015, FGH 041",PT1M21S,0:1:21,81.0
337,YuvfJIxgrKo,Story - Jesus - God's Lamb - Nigerian Sign Language,"Jesus - God's Lamb - John 1:29-34
Nigerian Sign Langauge - CBT 041, KGH 015, FGH 041",PT2M1S,0:2:1,121.0
338,wLqD3i7DUWs,Introduction - Jesus - God's Lamb - Nigerian Sign Language,"Jesus - God's Lamb - John 1:29-34
Nigerian Sign Langauge - CBT 041, KGH 015, FGH 041",PT2M2S,0:2:2,122.0
339,KYldg7SqY54,Topic - Jesus - God's Lamb - Nigerian Sign Language,"Jesus - God's Lamb - John 1:29-34
Nigerian Sign Langauge - CBT 041, KGH 015, FGH 041",PT19S,0:0:19,19.0
340,zKnFMSj-WL4,Dialogue - The Devil Tempts Jesus - Nigerian Sign Language,"The Devil Tempts Jesus - Matthew 4:1-11
Nigerian Sign Langauge - CBT 040, FGH 040",PT2M34S,0:2:34,154.0
341,75TrFqCDKjc,Story - The Devil Tempts Jesus - Nigerian Sign Language,"The Devil Tempts Jesus - Matthew 4:1-11
Nigerian Sign Langauge - CBT 040, FGH 040",PT4M56S,0:4:56,296.0
342,ZApsvur3q2g,Introduction - The Devil Tempts Jesus - Nigerian Sign Language,"The Devil Tempts Jesus - Matthew 4:1-11
Nigerian Sign Langauge - CBT 040, FGH 040",PT3M3S,0:3:3,183.0
343,CcGK48KEcJU,Topic - The Devil Tempts Jesus - Nigerian Sign Language,"The Devil Tempts Jesus - Matthew 4:1-11
Nigerian Sign Langauge - CBT 040, FGH 040",PT18S,0:0:18,18.0
344,nM5rkSwQ3tM,Dialogue - John the Baptist Baptizes Jesus - Nigerian Sign Language,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Nigerian Sign Language - CBT 039, KGH 014, FHG 039",PT11M2S,0:11:2,662.0
345,_4OD4nSODv8,More Information - John the Baptist Baptizes Jesus - Nigerian Sign Language,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Nigerian Sign Language - CBT 039, KGH 014, FHG 039",PT11M22S,0:11:22,682.0
346,hKmxxxSGiO8,Story - John the Baptist Baptizes Jesus - Nigerian Sign Language,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Nigerian Sign Language - CBT 039, KGH 014, FHG 039",PT6M42S,0:6:42,402.0
347,EBkJ204mWWQ,Introduction - John the Baptist Baptizes Jesus - Nigerian Sign Language,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Nigerian Sign Language - CBT 039, KGH 014, FHG 039",PT5M19S,0:5:19,319.0
348,YRbFZfBqHfg,Topic - John the Baptist Baptizes Jesus - Nigerian Sign Language,"John the Baptist Baptizes Jesus - Matthew 3:1-17
Nigerian Sign Language - CBT 039, KGH 014, FHG 039",PT21S,0:0:21,21.0
349,Bvz-3X06oeo,Dialogue - Jesus is Born - Nigerian Sign Language,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Kenyan Sign Language - CBT 038, KGH 013, FGH 038",PT9M42S,0:9:42,582.0
350,IvvRSqmAVss,More Information - Jesus is Born - Nigerian Sign Language,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Kenyan Sign Language - CBT 038, KGH 013, FGH 038",PT2M40S,0:2:40,160.0
351,yi0W8Y-eDYA,Story - Jesus is Born - Nigerian Sign Language,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Kenyan Sign Language - CBT 038, KGH 013, FGH 038",PT11M41S,0:11:41,701.0
352,Fm2-tsV12x4,Introduction - Jesus is Born - Nigerian Sign Language,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Kenyan Sign Language - CBT 038, KGH 013, FGH 038",PT3M50S,0:3:50,230.0
353,vAggXaiuQgM,Topic - Jesus is Born - Nigerian Sign Language,"Jesus is Born - Matt. 1:18-25; Luke 1:26-56, 2:1-20
Kenyan Sign Language - CBT 038, KGH 013, FGH 038",PT18S,0:0:18,18.0
354,Ccx4fZFMRpo,Dialogue - Daniel Thrown into the Lions' Den - Nigerian Sign Language,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Nigerian Sign Language - CBT 037, FGH 037",PT2M30S,0:2:30,150.0
355,ioacHqc2ErM,More Information - Daniel Thrown into the Lions' Den - Nigerian Sign Language,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Nigerian Sign Language - CBT 037, FGH 037",PT6M21S,0:6:21,381.0
356,k4Ejs3Q0mLI,Story - Daniel Thrown into the Lions' Den - Nigerian Sign Language,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Nigerian Sign Language - CBT 037, FGH 037",PT15M46S,0:15:46,946.0
357,E-jDAs9RggY,Introduction - Daniel Thrown into the Lions' Den - Nigerian Sign Language,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Nigerian Sign Language - CBT 037, FGH 037",PT4M39S,0:4:39,279.0
358,fNhNtanV55Y,Topic - Daniel Thrown into the Lions' Den - Nigerian Sign Language,"Daniel Thrown into the Lions' Den - Daniel 6:1-28
Nigerian Sign Language - CBT 037, FGH 037",PT24S,0:0:24,24.0
